date,match_a,match_b,n_h2h_a,n_h2h_b,prob_a,prob_b,odds_src,odds_a_H,odds_a_D,odds_a_A,odds_b_H,odds_b_D,odds_b_A,actual_pair,config_rank,excluded,remaining,win_rate_pct,actual_covered,dutch_is_profitable,dutch_prob_sum,dutch_profit,dutch_profit_pct
2025-04-19,West Ham vs Southampton,Aston Villa vs Newcastle,11,11,H=0.7273 D=0.0000 A=0.2727,H=0.4545 D=0.2727 A=0.2727,B365,1.48,4.33,6.5,2.3,3.6,2.75,DH,25,HA|AA,HH|HD|DH|DD|DA|AH|AD,72.7273,True,,,,
2025-04-19,West Ham vs Southampton,Aston Villa vs Newcastle,11,11,H=0.7273 D=0.0000 A=0.2727,H=0.4545 D=0.2727 A=0.2727,B365,1.48,4.33,6.5,2.3,3.6,2.75,DH,26,HD|AH,HH|HA|DH|DD|DA|AD|AA,67.7686,True,,,,
2025-04-19,West Ham vs Southampton,Aston Villa vs Newcastle,11,11,H=0.7273 D=0.0000 A=0.2727,H=0.4545 D=0.2727 A=0.2727,B365,1.48,4.33,6.5,2.3,3.6,2.75,DH,27,HA|AH,HH|HD|DH|DD|DA|AD|AA,67.7686,True,,,,
2025-04-19,West Ham vs Southampton,Aston Villa vs Newcastle,11,11,H=0.7273 D=0.0000 A=0.2727,H=0.4545 D=0.2727 A=0.2727,B365,1.48,4.33,6.5,2.3,3.6,2.75,DH,28,HH|DH,HD|HA|DD|DA|AH|AD|AA,66.9421,False,,,,
2025-04-19,West Ham vs Southampton,Aston Villa vs Newcastle,11,11,H=0.7273 D=0.0000 A=0.2727,H=0.4545 D=0.2727 A=0.2727,B365,1.48,4.33,6.5,2.3,3.6,2.75,DH,29,HH|DD,HD|HA|DH|DA|AH|AD|AA,66.9421,True,,,,
2025-04-19,West Ham vs Southampton,Aston Villa vs Newcastle,11,11,H=0.7273 D=0.0000 A=0.2727,H=0.4545 D=0.2727 A=0.2727,B365,1.48,4.33,6.5,2.3,3.6,2.75,DH,30,HH|DA,HD|HA|DH|DD|AH|AD|AA,66.9421,True,,,,
2025-04-19,West Ham vs Southampton,Aston Villa vs Newcastle,11,11,H=0.7273 D=0.0000 A=0.2727,H=0.4545 D=0.2727 A=0.2727,B365,1.48,4.33,6.5,2.3,3.6,2.75,DH,31,HD|HA,HH|DH|DD|DA|AH|AD|AA,60.3306,True,,,,
2025-04-19,West Ham vs Southampton,Aston Villa vs Newcastle,11,11,H=0.7273 D=0.0000 A=0.2727,H=0.4545 D=0.2727 A=0.2727,B365,1.48,4.33,6.5,2.3,3.6,2.75,DH,32,HH|AD,HD|HA|DH|DD|DA|AH|AA,59.5041,True,,,,
2025-04-19,West Ham vs Southampton,Aston Villa vs Newcastle,11,11,H=0.7273 D=0.0000 A=0.2727,H=0.4545 D=0.2727 A=0.2727,B365,1.48,4.33,6.5,2.3,3.6,2.75,DH,33,HH|AA,HD|HA|DH|DD|DA|AH|AD,59.5041,True,,,,
2025-04-19,West Ham vs Southampton,Aston Villa vs Newcastle,11,11,H=0.7273 D=0.0000 A=0.2727,H=0.4545 D=0.2727 A=0.2727,B365,1.48,4.33,6.5,2.3,3.6,2.75,DH,34,HH|AH,HD|HA|DH|DD|DA|AD|AA,54.5455,True,,,,
2025-04-19,West Ham vs Southampton,Aston Villa vs Newcastle,11,11,H=0.7273 D=0.0000 A=0.2727,H=0.4545 D=0.2727 A=0.2727,B365,1.48,4.33,6.5,2.3,3.6,2.75,DH,35,HH|HD,HA|DH|DD|DA|AH|AD|AA,47.1074,True,,,,
2025-04-19,West Ham vs Southampton,Aston Villa vs Newcastle,11,11,H=0.7273 D=0.0000 A=0.2727,H=0.4545 D=0.2727 A=0.2727,B365,1.48,4.33,6.5,2.3,3.6,2.75,DH,36,HH|HA,HD|DH|DD|DA|AH|AD|AA,47.1074,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,1,DH|AH,HH|HD|HA|DD|DA|AD|AA,92.3077,False,True,0.8464,18.14,18.14
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,2,HH|DH,HD|HA|DD|DA|AH|AD|AA,91.2088,False,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,3,DH|DD,HH|HD|HA|DA|AH|AD|AA,91.2088,False,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,4,DH|DA,HH|HD|HA|DD|AH|AD|AA,91.2088,False,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,5,HH|AH,HD|HA|DH|DD|DA|AD|AA,87.9121,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,6,DD|AH,HH|HD|HA|DH|DA|AD|AA,87.9121,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,7,DA|AH,HH|HD|HA|DH|DD|AD|AA,87.9121,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,8,HH|DD,HD|HA|DH|DA|AH|AD|AA,86.8132,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,9,HH|DA,HD|HA|DH|DD|AH|AD|AA,86.8132,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,10,DD|DA,HH|HD|HA|DH|AH|AD|AA,86.8132,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,11,DH|AD,HH|HD|HA|DD|DA|AH|AA,81.3187,False,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,12,DH|AA,HH|HD|HA|DD|DA|AH|AD,81.3187,False,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,13,HD|DH,HH|HA|DD|DA|AH|AD|AA,78.022,False,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,14,HA|DH,HH|HD|DD|DA|AH|AD|AA,78.022,False,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,15,AH|AD,HH|HD|HA|DH|DD|DA|AA,78.022,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,16,AH|AA,HH|HD|HA|DH|DD|DA|AD,78.022,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,17,HH|AD,HD|HA|DH|DD|DA|AH|AA,76.9231,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,18,HH|AA,HD|HA|DH|DD|DA|AH|AD,76.9231,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,19,DD|AD,HH|HD|HA|DH|DA|AH|AA,76.9231,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,20,DD|AA,HH|HD|HA|DH|DA|AH|AD,76.9231,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,21,DA|AD,HH|HD|HA|DH|DD|AH|AA,76.9231,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,22,DA|AA,HH|HD|HA|DH|DD|AH|AD,76.9231,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,23,HD|AH,HH|HA|DH|DD|DA|AD|AA,74.7253,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,24,HA|AH,HH|HD|DH|DD|DA|AD|AA,74.7253,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,25,HH|HD,HA|DH|DD|DA|AH|AD|AA,73.6264,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,26,HH|HA,HD|DH|DD|DA|AH|AD|AA,73.6264,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,27,HD|DD,HH|HA|DH|DA|AH|AD|AA,73.6264,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,28,HD|DA,HH|HA|DH|DD|AH|AD|AA,73.6264,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,29,HA|DD,HH|HD|DH|DA|AH|AD|AA,73.6264,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,30,HA|DA,HH|HD|DH|DD|AH|AD|AA,73.6264,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,31,AD|AA,HH|HD|HA|DH|DD|DA|AH,67.033,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,32,HD|AD,HH|HA|DH|DD|DA|AH|AA,63.7363,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,33,HD|AA,HH|HA|DH|DD|DA|AH|AD,63.7363,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,34,HA|AD,HH|HD|DH|DD|DA|AH|AA,63.7363,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,35,HA|AA,HH|HD|DH|DD|DA|AH|AD,63.7363,True,,,,
2025-05-04,West Ham vs Tottenham,Chelsea vs Liverpool,13,14,H=0.4615 D=0.1538 A=0.3846,H=0.1429 D=0.4286 A=0.4286,B365,2.1,3.7,3.25,2.15,3.7,3.1,DH,36,HD|HA,HH|DH|DD|DA|AH|AD|AA,60.4396,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,1,HA|DA,HH|HD|DH|DD|AH|AD|AA,100.0,False,True,0.9374,6.69,6.69
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,2,HA|AA,HH|HD|DH|DD|DA|AH|AD,100.0,False,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,3,DA|AA,HH|HD|HA|DH|DD|AH|AD,100.0,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,4,HA|DD,HH|HD|DH|DA|AH|AD|AA,96.4497,False,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,5,DD|DA,HH|HD|HA|DH|AH|AD|AA,96.4497,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,6,DD|AA,HH|HD|HA|DH|DA|AH|AD,96.4497,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,7,HA|AD,HH|HD|DH|DD|DA|AH|AA,92.8994,False,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,8,DA|AD,HH|HD|HA|DH|DD|AH|AA,92.8994,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,9,AD|AA,HH|HD|HA|DH|DD|DA|AH,92.8994,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,10,DD|AD,HH|HD|HA|DH|DA|AH|AA,89.3491,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,11,HA|DH,HH|HD|DD|DA|AH|AD|AA,88.1657,False,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,12,DH|DA,HH|HD|HA|DD|AH|AD|AA,88.1657,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,13,DH|AA,HH|HD|HA|DD|DA|AH|AD,88.1657,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,14,HD|HA,HH|DH|DD|DA|AH|AD|AA,87.574,False,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,15,HD|DA,HH|HA|DH|DD|AH|AD|AA,87.574,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,16,HD|AA,HH|HA|DH|DD|DA|AH|AD,87.574,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,17,DH|DD,HH|HD|HA|DA|AH|AD|AA,84.6154,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,18,HD|DD,HH|HA|DH|DA|AH|AD|AA,84.0237,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,19,DH|AD,HH|HD|HA|DD|DA|AH|AA,81.0651,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,20,HD|AD,HH|HA|DH|DD|DA|AH|AA,80.4734,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,21,HA|AH,HH|HD|DH|DD|DA|AD|AA,76.3314,False,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,22,DA|AH,HH|HD|HA|DH|DD|AD|AA,76.3314,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,23,AH|AA,HH|HD|HA|DH|DD|DA|AD,76.3314,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,24,HD|DH,HH|HA|DD|DA|AH|AD|AA,75.7396,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,25,DD|AH,HH|HD|HA|DH|DA|AD|AA,72.7811,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,26,AH|AD,HH|HD|HA|DH|DD|DA|AA,69.2308,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,27,DH|AH,HH|HD|HA|DD|DA|AD|AA,64.497,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,28,HD|AH,HH|HA|DH|DD|DA|AD|AA,63.9053,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,29,HH|HA,HD|DH|DD|DA|AH|AD|AA,58.5799,False,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,30,HH|DA,HD|HA|DH|DD|AH|AD|AA,58.5799,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,31,HH|AA,HD|HA|DH|DD|DA|AH|AD,58.5799,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,32,HH|DD,HD|HA|DH|DA|AH|AD|AA,55.0296,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,33,HH|AD,HD|HA|DH|DD|DA|AH|AA,51.4793,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,34,HH|DH,HD|HA|DD|DA|AH|AD|AA,46.7456,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,35,HH|HD,HA|DH|DD|DA|AH|AD|AA,46.1538,True,,,,
2025-05-11,Newcastle vs Chelsea,Man United vs West Ham,13,13,H=0.5385 D=0.1538 A=0.3077,H=0.7692 D=0.2308 A=0.0000,B365,2.1,3.75,3.1,1.9,3.6,4.0,HA,36,HH|AH,HD|HA|DH|DD|DA|AD|AA,34.9112,True,,,,
2025-05-11,Newcastle vs Chelsea,Tottenham vs Crystal Palace,13,11,H=0.5385 D=0.1538 A=0.3077,H=0.9091 D=0.0909 A=0.0000,B365,2.1,3.75,3.1,2.63,3.6,2.5,HA,1,HA|DA,HH|HD|DH|DD|AH|AD|AA,100.0,False,True,0.8301,20.48,20.48
2025-05-11,Newcastle vs Chelsea,Tottenham vs Crystal Palace,13,11,H=0.5385 D=0.1538 A=0.3077,H=0.9091 D=0.0909 A=0.0000,B365,2.1,3.75,3.1,2.63,3.6,2.5,HA,2,HA|AA,HH|HD|DH|DD|DA|AH|AD,100.0,False,,,,
2025-05-11,Newcastle vs Chelsea,Tottenham vs Crystal Palace,13,11,H=0.5385 D=0.1538 A=0.3077,H=0.9091 D=0.0909 A=0.0000,B365,2.1,3.75,3.1,2.63,3.6,2.5,HA,3,DA|AA,HH|HD|HA|DH|DD|AH|AD,100.0,True,,,,
2025-05-11,Newcastle vs Chelsea,Tottenham vs Crystal Palace,13,11,H=0.5385 D=0.1538 A=0.3077,H=0.9091 D=0.0909 A=0.0000,B365,2.1,3.75,3.1,2.63,3.6,2.5,HA,4,HA|DD,HH|HD|DH|DA|AH|AD|AA,98.6014,False,,,,
2025-05-11,Newcastle vs Chelsea,Tottenham vs Crystal Palace,13,11,H=0.5385 D=0.1538 A=0.3077,H=0.9091 D=0.0909 A=0.0000,B365,2.1,3.75,3.1,2.63,3.6,2.5,HA,5,DD|DA,HH|HD|HA|DH|AH|AD|AA,98.6014,True,,,,
2025-05-11,Newcastle vs Chelsea,Tottenham vs Crystal Palace,13,11,H=0.5385 D=0.1538 A=0.3077,H=0.9091 D=0.0909 A=0.0000,B365,2.1,3.75,3.1,2.63,3.6,2.5,HA,6,DD|AA,HH|HD|HA|DH|DA|AH|AD,98.6014,True,,,,
2025-05-11,Newcastle vs Chelsea,Tottenham vs Crystal Palace,13,11,H=0.5385 D=0.1538 A=0.3077,H=0.9091 D=0.0909 A=0.0000,B365,2.1,3.75,3.1,2.63,3.6,2.5,HA,7,HA|AD,HH|HD|DH|DD|DA|AH|AA,97.2028,False,,,,
2025-05-11,Newcastle vs Chelsea,Tottenham vs Crystal Palace,13,11,H=0.5385 D=0.1538 A=0.3077,H=0.9091 D=0.0909 A=0.0000,B365,2.1,3.75,3.1,2.63,3.6,2.5,HA,8,DA|AD,HH|HD|HA|DH|DD|AH|AA,97.2028,True,,,,
2025-05-11,Newcastle vs Chelsea,Tottenham vs Crystal Palace,13,11,H=0.5385 D=0.1538 A=0.3077,H=0.9091 D=0.0909 A=0.0000,B365,2.1,3.75,3.1,2.63,3.6,2.5,HA,9,AD|AA,HH|HD|HA|DH|DD|DA|AH,97.2028,True,,,,
